education,self_employed,income_annum,loan_amount,loan_term,cibil_score,loan_status,debt_to_income_ratio,total_assets_value,loan_to_asset_ratio
0,1,3400000,10300000,4,745,0,3.0294117647058822,22800000,0.4517543859649123
1,0,9800000,20100000,16,606,0,2.0510204081632653,53000000,0.37924528301886795
1,0,5100000,14200000,6,451,1,2.784313725490196,30700000,0.46254071661237783
0,1,5900000,11800000,8,479,1,2.0,31800000,0.3710691823899371
0,0,1200000,2400000,14,495,1,2.0,9000000,0.26666666666666666
1,0,9700000,30200000,14,769,0,3.11340206185567,71200000,0.4241573033707865
1,1,4700000,11800000,4,639,0,2.5106382978723403,19200000,0.6145833333333334
0,0,4200000,12500000,18,723,0,2.9761904761904763,20500000,0.6097560975609756
0,0,9300000,26100000,16,623,0,2.806451612903226,54000000,0.48333333333333334
1,1,5300000,20800000,6,487,1,3.9245283018867925,35800000,0.5810055865921788
0,0,7600000,30100000,2,743,0,3.960526315789474,66600000,0.4519519519519519
0,0,6200000,16900000,12,754,0,2.725806451612903,29700000,0.569023569023569
0,0,8900000,21600000,10,552,0,2.4269662921348316,44800000,0.48214285714285715
1,1,7900000,27300000,10,560,0,3.4556962025316458,76900000,0.3550065019505852
0,1,3500000,10800000,14,632,0,3.085714285714286,23500000,0.4595744680851064
0,0,5300000,16700000,18,339,1,3.150943396226415,24000000,0.6958333333333333
1,0,1400000,3100000,4,881,0,2.2142857142857144,10200000,0.30392156862745096
1,1,9100000,23600000,20,535,1,2.5934065934065935,51300000,0.4600389863547758
1,0,4400000,17200000,4,563,0,3.909090909090909,23400000,0.7350427350427351
1,0,2800000,8200000,14,615,0,2.9285714285714284,20100000,0.4079601990049751
1,0,1300000,3300000,8,795,0,2.5384615384615383,8400000,0.39285714285714285
0,0,8400000,28700000,14,878,0,3.4166666666666665,64200000,0.4470404984423676
0,1,5300000,14000000,6,633,0,2.641509433962264,35200000,0.3977272727272727
0,0,6000000,13900000,4,533,1,2.316666666666667,31300000,0.4440894568690096
1,1,2100000,6800000,12,795,0,3.238095238095238,17600000,0.38636363636363635
1,0,4300000,11000000,4,374,1,2.558139534883721,28400000,0.3873239436619718
1,1,7300000,22900000,12,848,0,3.136986301369863,41800000,0.5478468899521531
0,0,5200000,16200000,12,890,0,3.1153846153846154,39800000,0.40703517587939697
0,0,4700000,9800000,14,444,1,2.0851063829787235,28000000,0.35
0,0,7800000,28500000,4,803,0,3.6538461538461537,57700000,0.49393414211438474
0,1,500000,1900000,18,618,0,3.8,2100000,0.9047619047619048
1,1,6000000,20300000,14,845,0,3.3833333333333333,45200000,0.4491150442477876
0,0,4800000,10800000,12,833,0,2.25,30500000,0.3540983606557377
0,1,8900000,19300000,12,767,0,2.168539325842697,46600000,0.41416309012875535
0,1,1800000,4000000,16,747,0,2.2222222222222223,6400000,0.625
0,0,3000000,7000000,4,588,0,2.3333333333333335,24000000,0.2916666666666667
1,0,7700000,24500000,20,582,0,3.1818181818181817,52000000,0.47115384615384615
1,0,8300000,20400000,14,348,1,2.4578313253012047,51900000,0.3930635838150289
1,0,4200000,9400000,4,726,0,2.238095238095238,39700000,0.2367758186397985
0,1,8000000,31200000,6,482,1,3.9,59200000,0.527027027027027
0,1,9400000,30000000,16,565,0,3.1914893617021276,42300000,0.7092198581560284
0,0,800000,2400000,16,872,0,3.0,6400000,0.375
0,1,500000,1300000,4,825,0,2.6,2600000,0.5
0,1,6100000,22300000,8,694,0,3.6557377049180326,57200000,0.38986013986013984
0,1,8500000,30800000,20,448,1,3.623529411764706,55200000,0.5579710144927537
0,1,7600000,18000000,12,452,1,2.3684210526315788,40700000,0.44226044226044225
1,0,8700000,17900000,12,897,0,2.057471264367816,64000000,0.2796875
1,0,9400000,20200000,10,803,0,2.148936170212766,65000000,0.31076923076923074
1,1,400000,900000,8,828,0,2.25,2900000,0.3103448275862069
0,0,2700000,7500000,6,832,0,2.7777777777777777,21400000,0.35046728971962615
1,1,2300000,5500000,6,861,0,2.391304347826087,9200000,0.5978260869565217
0,0,7500000,15900000,2,535,1,2.12,51300000,0.30994152046783624
1,1,7100000,19400000,16,363,1,2.732394366197183,47100000,0.4118895966029724
1,1,8800000,28600000,8,631,0,3.25,56900000,0.5026362038664324
1,0,8400000,20700000,6,513,1,2.4642857142857144,43600000,0.47477064220183485
0,1,4700000,16200000,16,317,1,3.4468085106382977,25000000,0.648
0,0,6900000,19500000,2,809,0,2.8260869565217392,48900000,0.3987730061349693
1,0,2400000,8200000,10,531,1,3.4166666666666665,16400000,0.5
1,1,1600000,4800000,14,544,1,3.0,9800000,0.4897959183673469
0,0,3500000,7800000,14,366,1,2.2285714285714286,28000000,0.2785714285714286
1,0,3700000,12700000,14,797,0,3.4324324324324325,18400000,0.6902173913043478
1,0,3200000,12000000,16,597,0,3.75,18600000,0.6451612903225806
1,1,7000000,22500000,12,632,0,3.2142857142857144,42400000,0.5306603773584906
1,0,9300000,28300000,12,741,0,3.043010752688172,58100000,0.48709122203098104
1,0,200000,800000,20,331,1,4.0,900000,0.8888888888888888
0,0,6900000,16500000,8,426,1,2.391304347826087,36400000,0.4532967032967033
1,0,9000000,26500000,8,533,1,2.9444444444444446,63300000,0.4186413902053712
1,0,6900000,22700000,16,394,1,3.289855072463768,44200000,0.5135746606334841
0,0,7500000,25100000,14,877,0,3.3466666666666667,60000000,0.41833333333333333
1,0,9200000,28000000,8,527,1,3.0434782608695654,57200000,0.48951048951048953
0,0,4600000,12700000,8,468,1,2.760869565217391,28800000,0.4409722222222222
0,1,5000000,19600000,18,611,0,3.92,36800000,0.532608695652174
0,0,4500000,17200000,6,832,0,3.8222222222222224,28800000,0.5972222222222222
0,0,7900000,22700000,18,508,1,2.8734177215189876,54100000,0.4195933456561922
1,0,5100000,13500000,20,840,0,2.6470588235294117,25900000,0.5212355212355212
0,0,3700000,7600000,14,794,0,2.054054054054054,33400000,0.2275449101796407
1,0,5300000,17800000,12,889,0,3.358490566037736,37500000,0.4746666666666667
1,0,200000,500000,16,765,0,2.5,1400000,0.35714285714285715
0,1,9000000,18600000,16,518,1,2.066666666666667,75200000,0.2473404255319149
1,0,6900000,17100000,4,694,0,2.4782608695652173,43300000,0.394919168591224
1,0,700000,2300000,8,663,0,3.2857142857142856,5000000,0.46
0,0,2500000,8900000,2,662,0,3.56,18800000,0.4734042553191489
1,0,4600000,14400000,14,642,0,3.130434782608696,34700000,0.414985590778098
0,0,1000000,3900000,10,701,0,3.9,8100000,0.48148148148148145
1,1,9200000,30100000,6,632,0,3.2717391304347827,70700000,0.42574257425742573
0,1,2200000,4400000,2,861,0,2.0,10700000,0.411214953271028
0,1,9700000,33300000,12,784,0,3.4329896907216493,74800000,0.4451871657754011
0,1,5500000,18200000,4,332,0,3.309090909090909,34100000,0.533724340175953
1,1,1300000,3400000,2,763,0,2.6153846153846154,10500000,0.3238095238095238
1,1,7900000,19100000,2,593,0,2.4177215189873418,66900000,0.28550074738415543
1,0,4300000,8800000,6,512,1,2.046511627906977,33300000,0.26426426426426425
1,0,3800000,13300000,6,655,0,3.5,20800000,0.6394230769230769
1,0,8700000,24700000,8,369,1,2.839080459770115,40700000,0.6068796068796068
0,0,1300000,3100000,14,348,1,2.3846153846153846,6600000,0.4696969696969697
1,1,6800000,16800000,10,736,0,2.4705882352941178,34000000,0.49411764705882355
1,0,9100000,24000000,20,353,1,2.6373626373626373,71300000,0.33660589060308554
0,0,3000000,11300000,16,478,1,3.7666666666666666,19400000,0.5824742268041238
1,1,1200000,3000000,4,827,0,2.5,7600000,0.39473684210526316
1,1,5000000,16900000,12,517,1,3.38,24600000,0.6869918699186992
0,1,9700000,24700000,18,648,0,2.5463917525773194,47700000,0.5178197064989518
1,1,7000000,23800000,10,689,0,3.4,37300000,0.6380697050938338
0,0,4100000,9100000,20,550,0,2.2195121951219514,30700000,0.2964169381107492
0,1,5300000,12900000,20,826,0,2.4339622641509435,39500000,0.3265822784810127
1,0,7300000,19200000,14,599,0,2.6301369863013697,43400000,0.4423963133640553
0,0,6500000,18500000,16,815,0,2.8461538461538463,33700000,0.5489614243323442
0,1,600000,1400000,4,761,0,2.3333333333333335,3700000,0.3783783783783784
1,1,5200000,15000000,20,432,1,2.8846153846153846,32600000,0.4601226993865031
1,1,2800000,9200000,18,442,1,3.2857142857142856,20300000,0.45320197044334976
0,1,7800000,23300000,6,620,0,2.9871794871794872,35400000,0.6581920903954802
0,0,3000000,6500000,4,476,1,2.1666666666666665,19100000,0.3403141361256545
0,0,9300000,34900000,6,837,0,3.752688172043011,58100000,0.6006884681583476
1,1,5100000,18000000,6,510,1,3.5294117647058822,44800000,0.4017857142857143
1,1,4300000,16100000,18,849,0,3.744186046511628,33900000,0.4749262536873156
0,0,1100000,2100000,8,737,0,1.9090909090909092,8300000,0.25301204819277107
0,0,6500000,16200000,10,809,0,2.4923076923076923,40500000,0.4
1,0,6400000,23000000,8,520,1,3.59375,43300000,0.5311778290993071
1,0,7400000,22500000,16,834,0,3.0405405405405403,40700000,0.5528255528255528
0,0,8700000,32100000,8,397,1,3.689655172413793,65400000,0.4908256880733945
1,0,9200000,24700000,14,438,1,2.6847826086956523,52100000,0.4740882917466411
0,1,6200000,19700000,18,820,0,3.1774193548387095,34900000,0.5644699140401146
1,0,1200000,4600000,20,323,1,3.8333333333333335,7700000,0.5974025974025974
1,1,7000000,20300000,14,837,0,2.9,35100000,0.5783475783475783
0,1,3800000,10100000,2,571,0,2.6578947368421053,29900000,0.3377926421404682
0,0,4900000,16300000,14,479,1,3.326530612244898,29300000,0.5563139931740614
0,1,7800000,22100000,6,533,1,2.8333333333333335,44500000,0.4966292134831461
1,1,7400000,17200000,8,899,0,2.324324324324324,46800000,0.36752136752136755
1,0,7000000,26600000,16,460,1,3.8,56100000,0.4741532976827095
1,0,4900000,12500000,2,636,0,2.5510204081632653,39500000,0.31645569620253167
1,0,5800000,20600000,20,434,1,3.5517241379310347,40700000,0.5061425061425061
1,0,2000000,6900000,18,516,1,3.45,16100000,0.42857142857142855
0,0,8300000,24600000,2,382,1,2.963855421686747,25900000,0.9498069498069498
0,1,1000000,2800000,12,616,0,2.8,6000000,0.4666666666666667
0,0,5500000,11600000,6,745,0,2.109090909090909,35600000,0.3258426966292135
0,0,1400000,3400000,6,697,0,2.4285714285714284,8700000,0.39080459770114945
0,0,3700000,12300000,6,364,1,3.324324324324324,28200000,0.43617021276595747
1,1,2100000,6900000,2,566,0,3.2857142857142856,11300000,0.6106194690265486
1,0,6200000,21900000,12,462,1,3.532258064516129,36300000,0.6033057851239669
1,0,9300000,31900000,2,331,0,3.4301075268817205,50000000,0.638
1,1,5100000,10300000,12,839,0,2.019607843137255,37000000,0.27837837837837837
0,1,7000000,14000000,4,702,0,2.0,41100000,0.340632603406326
0,1,5300000,17900000,2,580,0,3.3773584905660377,31800000,0.5628930817610063
0,0,900000,2800000,10,560,0,3.111111111111111,6200000,0.45161290322580644
1,1,9400000,25700000,14,845,0,2.734042553191489,70100000,0.3666191155492154
1,1,2600000,8500000,4,392,0,3.269230769230769,17300000,0.4913294797687861
0,0,1500000,4900000,16,387,1,3.2666666666666666,7500000,0.6533333333333333
0,1,1800000,6300000,12,749,0,3.5,10900000,0.5779816513761468
0,1,7800000,20000000,14,727,0,2.5641025641025643,37700000,0.5305039787798409
0,1,2100000,7400000,14,656,0,3.5238095238095237,14000000,0.5285714285714286
1,1,8300000,17500000,20,643,0,2.108433734939759,57600000,0.3038194444444444
1,1,4400000,16800000,4,307,0,3.8181818181818183,35500000,0.4732394366197183
1,0,2300000,5000000,16,588,0,2.1739130434782608,14000000,0.35714285714285715
0,1,7700000,22300000,20,895,0,2.896103896103896,68500000,0.32554744525547447
1,1,9300000,29400000,10,351,1,3.161290322580645,72900000,0.40329218106995884
1,0,5900000,16400000,12,891,0,2.7796610169491527,44900000,0.36525612472160357
1,1,1900000,4900000,4,442,1,2.5789473684210527,12000000,0.4083333333333333
1,0,6900000,19500000,20,686,0,2.8260869565217392,33600000,0.5803571428571429
0,1,2100000,8200000,20,432,1,3.9047619047619047,13500000,0.6074074074074074
1,0,8200000,20900000,14,766,0,2.548780487804878,47200000,0.4427966101694915
1,0,7700000,17200000,6,561,0,2.2337662337662336,33200000,0.5180722891566265
1,0,7700000,19000000,2,539,1,2.4675324675324677,51900000,0.36608863198458574
0,0,700000,1400000,6,759,0,2.0,4800000,0.2916666666666667
0,0,7100000,18200000,8,750,0,2.563380281690141,55000000,0.33090909090909093
0,0,3900000,13600000,10,373,1,3.4871794871794872,24600000,0.5528455284552846
1,1,5200000,20500000,10,407,1,3.9423076923076925,26500000,0.7735849056603774
1,0,5500000,20200000,14,611,0,3.672727272727273,41700000,0.4844124700239808
0,0,2600000,6300000,10,783,0,2.423076923076923,18000000,0.35
1,1,7300000,24000000,18,651,0,3.287671232876712,40800000,0.5882352941176471
0,0,8700000,31100000,16,760,1,3.574712643678161,26300000,1.182509505703422
0,0,9000000,22700000,16,793,0,2.522222222222222,64500000,0.351937984496124
0,0,400000,800000,16,685,0,2.0,2700000,0.2962962962962963
1,1,3300000,10700000,8,806,0,3.242424242424242,22700000,0.4713656387665198
1,0,6300000,17800000,12,770,0,2.8253968253968256,29200000,0.6095890410958904
1,0,7000000,23600000,14,663,0,3.3714285714285714,51400000,0.4591439688715953
0,1,2100000,8100000,4,592,0,3.857142857142857,15100000,0.5364238410596026
1,0,7600000,26300000,18,580,0,3.460526315789474,64300000,0.40902021772939345
0,0,8200000,17500000,4,609,0,2.1341463414634148,41900000,0.41766109785202865
1,1,9200000,23200000,8,380,1,2.5217391304347827,53600000,0.43283582089552236
0,0,3800000,12100000,20,364,1,3.1842105263157894,23800000,0.5084033613445378
0,0,3200000,8900000,12,866,0,2.78125,18100000,0.49171270718232046
1,0,9700000,31700000,10,342,1,3.268041237113402,49500000,0.6404040404040404
0,0,4700000,14400000,16,884,0,3.0638297872340425,27400000,0.5255474452554745
0,1,3800000,12500000,18,859,0,3.289473684210526,19400000,0.6443298969072165
0,0,400000,1000000,20,692,0,2.5,2700000,0.37037037037037035
1,1,3200000,6800000,16,675,0,2.125,20700000,0.3285024154589372
0,1,3900000,12700000,8,886,0,3.2564102564102564,29600000,0.42905405405405406
0,1,3500000,13100000,10,477,1,3.742857142857143,20000000,0.655
0,0,2200000,8300000,6,596,0,3.772727272727273,18000000,0.46111111111111114
1,0,6400000,19700000,20,400,1,3.078125,34700000,0.5677233429394812
0,0,9100000,19900000,2,711,0,2.1868131868131866,57400000,0.34668989547038326
1,1,3300000,8900000,2,418,1,2.696969696969697,23200000,0.38362068965517243
0,0,7800000,21800000,8,517,1,2.7948717948717947,41400000,0.5265700483091788
1,1,6200000,16200000,6,508,1,2.6129032258064515,36400000,0.44505494505494503
1,1,7000000,26100000,18,689,0,3.7285714285714286,49300000,0.5294117647058824
0,0,9200000,28200000,12,455,1,3.0652173913043477,66200000,0.4259818731117825
1,1,7500000,20800000,6,617,0,2.7733333333333334,41800000,0.49760765550239233
0,0,5300000,13200000,10,500,1,2.490566037735849,37800000,0.3492063492063492
1,1,6800000,22800000,14,382,1,3.3529411764705883,45800000,0.4978165938864629
1,0,7900000,20800000,18,538,1,2.632911392405063,60200000,0.34551495016611294
1,1,6200000,14900000,8,855,0,2.403225806451613,29700000,0.5016835016835017
0,0,1000000,3000000,18,614,0,3.0,7900000,0.379746835443038
0,1,7800000,25400000,10,513,1,3.2564102564102564,56000000,0.45357142857142857
0,1,3000000,8800000,14,402,1,2.933333333333333,23700000,0.37130801687763715
0,1,5700000,15000000,20,819,0,2.6315789473684212,42800000,0.35046728971962615
1,0,6600000,25400000,12,622,0,3.8484848484848486,40100000,0.6334164588528678
0,1,7100000,18200000,4,790,0,2.563380281690141,39800000,0.457286432160804
0,1,1300000,4800000,14,808,0,3.6923076923076925,11700000,0.41025641025641024
1,0,5200000,16800000,18,369,1,3.230769230769231,37800000,0.4444444444444444
0,0,5600000,20300000,4,330,0,3.625,40700000,0.4987714987714988
0,0,7100000,16500000,14,857,0,2.323943661971831,41100000,0.40145985401459855
0,0,5100000,19100000,8,457,1,3.7450980392156863,42300000,0.4515366430260047
1,1,7600000,29300000,8,843,0,3.8552631578947367,58500000,0.5008547008547009
0,1,2500000,5400000,6,463,1,2.16,15400000,0.35064935064935066
0,0,6900000,22800000,16,582,0,3.3043478260869565,47800000,0.4769874476987448
0,0,3100000,6500000,2,391,1,2.096774193548387,16200000,0.4012345679012346
0,1,9700000,35100000,20,612,0,3.618556701030928,71600000,0.49022346368715086
1,1,5800000,12600000,2,859,0,2.1724137931034484,43900000,0.2870159453302961
1,0,7600000,18600000,18,779,0,2.4473684210526314,39900000,0.46616541353383456
1,0,700000,2800000,2,561,0,4.0,4000000,0.7
0,0,2300000,5600000,18,420,1,2.4347826086956523,10700000,0.5233644859813084
1,0,1600000,3300000,8,609,0,2.0625,11600000,0.28448275862068967
1,0,8100000,19300000,14,821,0,2.382716049382716,59100000,0.32656514382402707
0,0,7700000,17100000,14,603,0,2.220779220779221,60600000,0.28217821782178215
0,0,1500000,3400000,10,778,0,2.2666666666666666,10300000,0.3300970873786408
1,0,7400000,23500000,2,460,0,3.175675675675676,67900000,0.34609720176730485
1,1,8900000,27100000,18,363,1,3.044943820224719,55500000,0.4882882882882883
0,0,2400000,5300000,16,482,1,2.2083333333333335,20700000,0.2560386473429952
0,0,5600000,20300000,4,772,0,3.625,37800000,0.5370370370370371
0,0,5900000,14400000,6,745,0,2.440677966101695,39900000,0.3609022556390977
0,0,1600000,3300000,2,513,1,2.0625,8500000,0.38823529411764707
1,0,1100000,4000000,2,362,0,3.6363636363636362,7700000,0.5194805194805194
0,1,6600000,25600000,6,740,0,3.878787878787879,40900000,0.6259168704156479
0,0,8900000,24400000,10,774,0,2.741573033707865,56000000,0.4357142857142857
0,1,6400000,16400000,20,555,0,2.5625,36000000,0.45555555555555555
1,1,8200000,17300000,12,588,0,2.1097560975609757,36400000,0.47527472527472525
0,0,500000,1300000,14,619,0,2.6,4100000,0.3170731707317073
0,0,9700000,31600000,18,607,0,3.2577319587628866,72100000,0.43828016643550627
1,1,7100000,16700000,4,435,1,2.352112676056338,41800000,0.39952153110047844
1,1,1400000,3400000,14,835,0,2.4285714285714284,9400000,0.3617021276595745
1,0,7200000,28100000,14,767,0,3.9027777777777777,51900000,0.5414258188824663
0,1,8400000,26200000,14,643,0,3.119047619047619,55700000,0.4703770197486535
1,0,4300000,13900000,2,894,0,3.2325581395348837,22100000,0.6289592760180995
1,1,8800000,29800000,8,343,1,3.3863636363636362,70400000,0.42329545454545453
1,0,4000000,15100000,8,800,0,3.775,32200000,0.468944099378882
1,1,6900000,17900000,18,494,1,2.5942028985507246,43000000,0.41627906976744183
0,0,9600000,33000000,14,336,1,3.4375,49300000,0.6693711967545639
1,0,6900000,16500000,16,785,0,2.391304347826087,58900000,0.2801358234295416
1,1,3600000,13400000,16,732,0,3.7222222222222223,22500000,0.5955555555555555
1,0,1900000,4600000,12,587,0,2.4210526315789473,10200000,0.45098039215686275
1,1,9700000,30800000,18,471,1,3.1752577319587627,64200000,0.4797507788161994
1,0,1200000,4100000,8,497,1,3.4166666666666665,8400000,0.4880952380952381
